Year,Player,Team,Salary
2021,Nikola Vucevic,"$26,000,000",31685977.0
2021,Jaylen Brown,"$25,035,118",30510084.0
2021,Buddy Hield,"$24,931,817",30384192.0
2021,Draymond Green,"$22,246,956",27112175.0
2021,Harrison Barnes,"$22,215,909",27074338.0
2021,Fred VanVleet,"$21,250,000",25897193.0
2021,Victor Oladipo,"$21,000,000",25592520.0
2021,Malcolm Brogdon,"$20,700,000",25226913.0
2021,Julius Randle,"$19,845,000",24184931.0
2021,Domantas Sabonis,"$19,800,000",24130090.0
2021,Gary Harris,"$19,610,714",23899409.0
2021,Danilo Gallinari,"$19,500,000",23764483.0
2021,Zach LaVine,"$19,500,000",23764483.0
2021,Jerami Grant,"$19,050,000",23216072.0
2021,Tim Hardaway Jr,"$18,975,000",23124670.0
2021,Terry Rozier,"$18,900,000",23033268.0
2021,Aaron Gordon,"$18,136,364",22102631.0
2021,Clint Capela,"$18,000,000",21936446.0
2021,Bogdan Bogdanovic,"$18,000,000",21936446.0
2021,Myles Turner,"$18,000,000",21936446.0
2021,Goran Dragic,"$18,000,000",21936446.0
2021,Bojan Bogdanovic,"$17,850,000",21753642.0
2021,LaMarcus Aldridge,"$17,628,340",21483506.0
2021,Gorgui Dieng,"$17,587,688",21433964.0
2021,Evan Fournier,"$17,150,000",20900558.0
2021,Ricky Rubio,"$17,000,000",20717754.0
2021,Eric Bledsoe,"$16,875,000",20565418.0
2021,Eric Gordon,"$16,869,267",20558431.0
2021,Caris LeVert,"$16,203,704",19747315.0
2021,Joe Harris,"$16,071,429",19586113.0
2021,James Johnson,"$16,047,100",19556463.0
2021,Dennis Schroeder,"$15,500,000",18889717.0
2021,Cody Zeller,"$15,415,730",18787018.0
2021,Danny Green,"$15,365,853",18726233.0
2021,Jonas Valanciunas,"$15,000,000",18280371.0
2021,Andre Iguodala,"$15,000,000",18280371.0
2021,Davis Bertans,"$15,000,000",18280371.0
2021,Marcus Morris,"$14,883,721",18138663.0
2021,Rudy Gay,"$14,500,000",17671026.0
2021,Kelly Oubre,"$14,375,000",17518689.0
2021,Dejounte Murray,"$14,286,000",17410226.0
2021,Will Barton,"$13,723,214",16724363.0
2021,Thaddeus Young,"$13,545,000",16507175.0
2021,Patrick Mills,"$13,535,714",16495858.0
2021,Terrence Ross,"$13,500,000",16452334.0
2021,Malik Beasley,"$13,425,895",16362023.0
2021,Patrick Beverley,"$13,333,333",16249218.0
2021,Christian Wood,"$13,015,874",15862334.0
2021,JJ Redick,"$13,013,700",15859684.0
2021,Justise Winslow,"$13,000,000",15842988.0
2021,Marcus Smart,"$12,946,428",15777701.0
2021,Jusuf Nurkic,"$12,888,889",15707578.0
2021,Kelly Olynyk,"$12,819,650",15623197.0
2021,Trevor Ariza,"$12,800,000",15599250.0
2021,Brook Lopez,"$12,697,675",15474547.0
2021,Dion Waiters,"$12,650,000",15416446.0
2021,Cory Joseph,"$12,600,000",15355512.0
2021,Markelle Fultz,"$12,288,697",14976129.0
2021,Taurean Prince,"$12,250,000",14928970.0
2021,Tony Snell,"$12,178,571",14841920.0
2021,Robert Covington,"$12,138,345",14792897.0
2021,Kentavious Caldwell-Pope,"$12,073,020",14713286.0
2021,TJ Warren,"$12,000,000",14624297.0
2021,Larry Nance Jr,"$11,709,091",14269769.0
2021,Nicolas Batum,"$11,608,231",14146851.0
2021,Jordan Clarkson,"$11,500,000",14014951.0
2021,Spencer Dinwiddie,"$11,454,048",13958950.0
2021,Dillon Brooks,"$11,400,000",13893082.0
2021,Dwight Powell,"$11,080,125",13503253.0
2021,Lonzo Ball,"$11,003,782",13410215.0
2021,Josh Richardson,"$10,865,952",13242242.0
2021,Norman Powell,"$10,865,952",13242242.0
2021,Jeremy Lamb,"$10,500,000",12796260.0
2021,DeAndre Jordan,"$10,375,678",12644750.0
2021,Joe Ingles,"$10,363,637",12630075.0
2021,Zion Williamson,"$10,245,480",12486078.0
2021,Paul Millsap,"$10,100,000",12308783.0
2021,Rodney Hood,"$10,047,450",12244741.0
2021,Deandre Ayton,"$10,018,200",12209094.0
2021,Tomas Satoransky,"$10,000,000",12186914.0
2021,Jayson Tatum,"$9,897,120",12061535.0
2021,Anthony Edwards,"$9,757,440",11891308.0
2021,Al-Farouq Aminu,"$9,720,900",11846777.0
2021,Dante Exum,"$9,600,000",11699437.0
2021,George Hill,"$9,590,602",11687984.0
2021,De'Anthony Melton,"$9,571,712",11664963.0
2021,Kyle Anderson,"$9,505,100",11583784.0
2021,Meyers Leonard,"$9,400,000",11455699.0
2021,Tristan Thompson,"$9,258,000",11282645.0
2021,Serge Ibaka,"$9,258,000",11282645.0
2021,Montrezl Harrell,"$9,258,000",11282645.0
2021,Jae Crowder,"$9,258,000",11282645.0
2021,Derrick Jones,"$9,258,000",11282645.0
2021,Derrick Favors,"$9,258,000",11282645.0
2021,Dario Saric,"$9,250,000",11272895.0
2021,Ja Morant,"$9,166,800",11171500.0
2021,Delon Wright,"$9,000,000",10968223.0
2021,Marvin Bagley,"$8,963,640",10923911.0
2021,Cedi Osman,"$8,840,580",10773939.0
2021,Tyus Jones,"$8,817,143",10745376.0
2021,James Wiseman,"$8,730,240",10639468.0
2021,Royce O'Neale,"$8,500,000",10358877.0
2021,Maxi Kleber,"$8,475,000",10328410.0
2021,Thomas Bryant,"$8,333,333",10155761.0
2021,RJ Barrett,"$8,231,760",10031975.0
2021,Jakob Poeltl,"$8,101,852",9873657.0
2021,De'Aaron Fox,"$8,099,627",9870946.0
2021,Luka Doncic,"$8,049,360",9809686.0
2021,Louis Williams,"$8,000,000",9749531.0
2021,Mason Plumlee,"$8,000,000",9749531.0
2021,PJ Tucker,"$7,969,537",9712406.0
2021,LaMelo Ball,"$7,839,960",9554492.0
2021,Seth Curry,"$7,834,449",9547776.0
2021,Derrick Rose,"$7,682,926",9363116.0
2021,Cristiano Felicio,"$7,529,020",9175552.0
2021,Rajon Rondo,"$7,500,000",9140185.0
2021,De'Andre Hunter,"$7,422,000",9045127.0
2021,Jonathan Isaac,"$7,362,565",8972695.0
2021,Doug McDermott,"$7,333,333",8937070.0
2021,Robin Lopez,"$7,300,000",8896447.0
2021,Jaren Jackson Jr,"$7,257,360",8844482.0
2021,JaMychal Green,"$7,199,760",8774285.0
2021,Nemanja Bjelica,"$7,150,000",8713643.0
2021,Patrick Williams,"$7,068,360",8614149.0
2021,Ivica Zubac,"$7,000,000",8530840.0
2021,Darius Miller,"$7,000,000",8530840.0
2021,Aron Baynes,"$7,000,000",8530840.0
2021,Jabari Parker,"$6,930,729",8446419.0
2021,Lauri Markkanen,"$6,731,508",8203631.0
2021,Darius Garland,"$6,720,720",8190484.0
2021,DJ Augustin,"$6,666,667",8124610.0
2021,Trae Young,"$6,571,800",8008996.0
2021,Chris Boucher,"$6,500,000",7921494.0
2021,Juan Hernangomez,"$6,493,000",7912963.0
2021,Joakim Noah,"$6,431,666",7838216.0
2021,Isaac Okoro,"$6,400,920",7800746.0
2021,Frank Ntilikina,"$6,176,578",7527342.0
2021,DeMarre Carroll,"$6,119,676",7457996.0
2021,Jarrett Culver,"$6,104,280",7439233.0
2021,Alec Burks,"$6,000,000",7312148.0
2021,Ishmael Smith,"$6,000,000",7312148.0
2021,Mo Bamba,"$5,969,040",7274418.0
2021,Onyeka Okongwu,"$5,813,640",7085033.0
2021,Justin Holiday,"$5,720,400",6971402.0
2021,Dennis Smith,"$5,686,677",6930304.0
2021,Avery Bradley,"$5,635,000",6867326.0
2021,Timofey Mozgov,"$5,573,333",6792173.0
2021,Coby White,"$5,572,680",6791377.0
2021,Trey Lyles,"$5,500,000",6702802.0
2021,Wendell Carter,"$5,448,840",6640454.0
2021,Zach Collins,"$5,406,255",6588556.0
2021,Malik Monk,"$5,345,687",6514743.0
2021,Killian Hayes,"$5,307,120",6467741.0
2021,Luke Kennard,"$5,273,826",6427166.0
2021,Ryan Anderson,"$5,214,583",6354967.0
2021,Donovan Mitchell,"$5,195,501",6331712.0
2021,Rodney McGruder,"$5,192,307",6327820.0
2021,Bam Adebayo,"$5,115,492",6234206.0
2021,Justin Jackson,"$5,109,637",6227070.0
2021,Jaxson Hayes,"$5,105,160",6221614.0
2021,Ed Davis,"$5,005,350",6099977.0
2021,Mike Scott,"$5,005,350",6099977.0
2021,Enes Kanter,"$5,005,350",6099977.0
2021,Richaun Holmes,"$5,005,350",6099977.0
2021,Daniel Theis,"$5,000,000",6093457.0
2021,Luol Deng,"$5,000,000",6093457.0
2021,Nerlens Noel,"$5,000,000",6093457.0
2021,Collin Sexton,"$4,991,880",6083561.0
2021,Pat Connaughton,"$4,938,273",6018231.0
2021,Obi Toppin,"$4,862,040",5925326.0
2021,Kevon Looney,"$4,821,429",5875834.0
2021,Kris Dunn,"$4,767,000",5809502.0
2021,Garrett Temple,"$4,767,000",5809502.0
2021,Josh Jackson,"$4,767,000",5809502.0
2021,Elfrid Payton,"$4,767,000",5809502.0
2021,Rui Hachimura,"$4,692,840",5719123.0
2021,Denzel Valentine,"$4,642,800",5658140.0
2021,Kevin Knox,"$4,588,680",5592185.0
2021,DJ Wilson,"$4,548,280",5542949.0
2021,Deni Avdija,"$4,469,160",5446527.0
2021,Cam Reddish,"$4,458,000",5432926.0
2021,TJ Leaf,"$4,431,423",5400536.0
2021,Mikal Bridges,"$4,359,000",5312276.0
2021,Jalen Smith,"$4,245,720",5174222.0
2021,Cameron Johnson,"$4,235,160",5161353.0
2021,JaVale McGee,"$4,200,000",5118504.0
2021,Reggie Bullock,"$4,200,000",5118504.0
2021,Shai Gilgeous-Alexander,"$4,141,320",5046991.0
2021,John Collins,"$4,137,302",5042094.0
2021,Willie Cauley-Stein,"$4,100,000",4996634.0
2021,Devin Vassell,"$4,033,440",4915518.0
2021,PJ Washington,"$4,023,600",4903526.0
2021,Dorian Finney-Smith,"$4,000,000",4874765.0
2021,Patrick McCaw,"$4,000,000",4874765.0
2021,Alex Len,"$3,970,648",4838994.0
2021,Terrance Ferguson,"$3,944,013",4806534.0
2021,Miles Bridges,"$3,934,320",4794722.0
2021,Austin Rivers,"$3,929,049",4788298.0
2021,Jevon Carter,"$3,925,000",4783363.0
2021,Jarrett Allen,"$3,909,902",4764964.0
2021,Nicolo Melli,"$3,897,436",4749771.0
2021,OG Anunoby,"$3,872,215",4719035.0
2021,Gabriel Deck,"$3,870,370",4716786.0
2021,Tyrese Haliburton,"$3,831,840",4669830.0
2021,Tyler Herro,"$3,822,240",4658131.0
2021,Patrick Patterson,"$3,814,771",4649028.0
2021,Stanley Johnson,"$3,804,150",4636085.0
2021,Jake Layman,"$3,761,085",4583602.0
2021,Jerome Robinson,"$3,737,520",4554883.0
2021,Danuel House,"$3,717,000",4529876.0
2021,Kira Lewis,"$3,640,200",4436280.0
2021,Romeo Langford,"$3,631,200",4425312.0
2021,Wesley Matthews,"$3,623,000",4415319.0
2021,Bobby Portis,"$3,623,000",4415319.0
2021,Moe Harkless,"$3,623,000",4415319.0
2021,Wayne Ellington,"$3,564,753",4344333.0
2021,Kyle Kuzma,"$3,562,178",4341195.0
2021,Michael Porter,"$3,550,800",4327329.0
2021,Tony Bradley,"$3,542,060",4316678.0
2021,Derrick White,"$3,516,284",4285265.0
2021,Bismack Biyombo,"$3,500,000",4265420.0
2021,Boban Marjanovic,"$3,500,000",4265420.0
2021,TJ McConnell,"$3,500,000",4265420.0
2021,Luca Vildoza,"$3,500,000",4265420.0
2021,Josh Hart,"$3,491,159",4254645.0
2021,Aaron Nesmith,"$3,458,400",4214722.0
2021,Sekou Doumbouya,"$3,449,400",4203754.0
2021,Dewayne Dedmon,"$3,447,478",4201411.0
2021,Troy Brown,"$3,372,840",4110451.0
2021,Jeff Teague,"$3,372,826",4110433.0
2021,Michael Carter-Williams,"$3,300,000",4021681.0
2021,James Ennis,"$3,300,000",4021681.0
2021,Cole Anthony,"$3,285,120",4003547.0
2021,Taj Gibson,"$3,283,684",4001797.0
2021,Facundo Campazzo,"$3,200,000",3899812.0
2021,Jon Leuer,"$3,169,348",3862457.0
2021,Isaiah Stewart,"$3,121,080",3803633.0
2021,Chuma Okeke,"$3,121,080",3803633.0
2021,Nickeil Alexander-Walker,"$3,113,160",3793981.0
2021,DeMarcus Cousins,"$3,051,832",3719241.0
2021,Donte DiVincenzo,"$3,044,160",3709891.0
2021,Khem Birch,"$3,011,499",3670087.0
2021,Ryan Arcidiacono,"$3,000,000",3656074.0
2021,Trey Burke,"$3,000,000",3656074.0
2021,Aleksej Pokusevski,"$2,964,840",3613225.0
2021,Goga Bitadze,"$2,957,520",3604304.0
2021,Lonnie Walker,"$2,895,720",3528989.0
2021,Ben McLemore,"$2,893,630",3526442.0
2021,Andrew Nicholson,"$2,844,429",3466481.0
2021,Luka Samanic,"$2,824,320",3441974.0
2021,Josh Green,"$2,816,760",3432761.0
2021,Kevin Huerter,"$2,761,920",3365928.0
2021,Alex Caruso,"$2,750,000",3351401.0
2021,Marko Guduric,"$2,750,000",3351401.0
2021,Matisse Thybulle,"$2,711,280",3304213.0
2021,Saddiq Bey,"$2,689,920",3278182.0
2021,Josh Okogie,"$2,651,040",3230799.0
2021,Vincent Poirier,"$2,619,207",3192005.0
2021,Brandon Clarke,"$2,602,920",3172156.0
2021,Precious Achiuwa,"$2,582,160",3146856.0
2021,Jeff Green,"$2,564,753",3125642.0
2021,Jose Juan Barea,"$2,564,753",3125642.0
2021,Jared Dudley,"$2,564,753",3125642.0
2021,Marc Gasol,"$2,564,753",3125642.0
2021,Udonis Haslem,"$2,564,753",3125642.0
2021,Dwight Howard,"$2,564,753",3125642.0
2021,Carmelo Anthony,"$2,564,753",3125642.0
2021,Grayson Allen,"$2,545,320",3101959.0
2021,Grant Williams,"$2,498,760",3045217.0
2021,Tyrese Maxey,"$2,478,840",3020941.0
2021,Chandler Hutchison,"$2,443,440",2977799.0
2021,Mfiondu Kabengele,"$2,432,353",2964287.0
2021,Darius Bazley,"$2,399,160",2923835.0
2021,Moritz Wagner,"$2,383,915",2905256.0
2021,Zeke Nnaji,"$2,379,840",2900290.0
2021,Aaron Holiday,"$2,345,640",2858611.0
2021,Bryn Forbes,"$2,337,145",2848258.0
2021,Reggie Jackson,"$2,331,593",2841492.0
2021,Markieff Morris,"$2,331,593",2841492.0
2021,E'Twaun Moore,"$2,331,593",2841492.0
2021,Kent Bazemore,"$2,320,044",2827417.0
2021,Hassan Whiteside,"$2,320,044",2827417.0
2021,Ty Jerome,"$2,303,040",2806695.0
2021,Mike Muscala,"$2,283,034",2782314.0
2021,Anfernee Simons,"$2,252,040",2744541.0
2021,Luke Kornet,"$2,250,000",2742055.0
2021,Brad Wanamaker,"$2,250,000",2742055.0
2021,Monta Ellis,"$2,245,400",2736449.0
2021,Nassir Little,"$2,210,640",2694088.0
2021,RJ Hampton,"$2,193,480",2673175.0
2021,Solomon Hill,"$2,174,318",2649822.0
2021,Matthew Dellavedova,"$2,174,318",2649822.0
2021,Edmond Sumner,"$2,160,000",2632373.0
2021,Anderson Varejao,"$2,141,713",2610087.0
2021,Dylan Windler,"$2,137,440",2604879.0
2021,Immanuel Quickley,"$2,105,520",2565979.0
2021,John Konchar,"$2,100,000",2559252.0
2021,Landry Shamet,"$2,090,040",2547113.0
2021,Jordan Poole,"$2,063,280",2514501.0
2021,Bol Bol,"$2,058,240",2508359.0
2021,Keldon Johnson,"$2,048,040",2495928.0
2021,Payton Pritchard,"$2,035,800",2481012.0
2021,Robert Williams,"$2,029,920",2473846.0
2021,Tyler Johnson,"$2,028,594",2472230.0
2021,Bruno Caboclo,"$2,028,594",2472230.0
2021,Langston Galloway,"$2,028,594",2472230.0
2021,Gary Clark,"$2,018,458",2459876.0
2021,Jacob Evans,"$2,017,320",2458490.0
2021,Spencer Hawes,"$2,007,058",2445984.0
2021,Dzanan Musa,"$2,002,800",2440795.0
2021,Damyean Dotson,"$2,000,000",2437382.0
2021,Theo Maledon,"$2,000,000",2437382.0
2021,Kenrich Williams,"$2,000,000",2437382.0
2021,Omari Spellman,"$1,988,280",2423099.0
2021,Quinn Cook,"$1,981,649",2415018.0
2021,Mario Hezonja,"$1,977,011",2409366.0
2021,Cameron Payne,"$1,977,011",2409366.0
2021,Udoka Azubuike,"$1,977,000",2409352.0
2021,Jaden McDaniels,"$1,964,760",2394436.0
2021,Malachi Flynn,"$1,950,600",2377179.0
2021,Desmond Bane,"$1,936,440",2359922.0
2021,Jontay Porter,"$1,900,000",2315513.0
2021,Jahlil Okafor,"$1,882,867",2294633.0
2021,JaKarr Sampson,"$1,882,867",2294633.0
2021,Raul Neto,"$1,882,867",2294633.0
2021,Larry Sanders,"$1,865,546",2273524.0
2021,Timothe Luwawu,"$1,824,003",2222896.0
2021,David Nwaba,"$1,824,003",2222896.0
2021,Marquese Chriss,"$1,824,003",2222896.0
2021,Georges Niang,"$1,783,557",2173605.0
2021,Rodions Kurucs,"$1,780,152",2169456.0
2021,PJ Dozier,"$1,762,796",2148304.0
2021,Damion Lee,"$1,762,796",2148304.0
2021,Alfonzo McKinnie,"$1,762,796",2148304.0
2021,Furkan Korkmaz,"$1,762,796",2148304.0
2021,Semi Ojeleye,"$1,752,950",2136305.0
2021,Abdel Nader,"$1,752,950",2136305.0
2021,Thon Maker,"$1,737,145",2117043.0
2021,Willy Hernangomez,"$1,737,145",2117043.0
2021,Frank Kaminsky,"$1,737,145",2117043.0
2021,DeAndre Bembry,"$1,737,145",2117043.0
2021,Monte Morris,"$1,723,707",2100666.0
2021,Kevin Porter,"$1,717,981",2093688.0
2021,Brandon Goodwin,"$1,701,593",2073716.0
2021,Thanasis Antetokounmpo,"$1,701,593",2073716.0
2021,Shake Milton,"$1,701,593",2073716.0
2021,Ignas Brazdeikis,"$1,686,315",2055097.0
2021,Sterling Brown,"$1,678,854",2046005.0
2021,Wesley Iwundu,"$1,678,854",2046005.0
2021,Dwayne Bacon,"$1,678,854",2046005.0
2021,Torrey Craig,"$1,678,854",2046005.0
2021,Bruce Brown,"$1,663,861",2027733.0
2021,Devonte Graham,"$1,663,861",2027733.0
2021,Jalen Brunson,"$1,663,861",2027733.0
2021,Hamidou Diallo,"$1,663,861",2027733.0
2021,Duncan Robinson,"$1,663,861",2027733.0
2021,Kendrick Nunn,"$1,663,861",2027733.0
2021,Jarred Vanderbilt,"$1,663,861",2027733.0
2021,Mitchell Robinson,"$1,663,861",2027733.0
2021,Sviatoslav Mykhailiuk,"$1,663,861",2027733.0
2021,Gary Trent Jr,"$1,663,861",2027733.0
2021,Isaac Bonga,"$1,663,861",2027733.0
2021,Isaiah Hartenstein,"$1,620,564",1974967.0
2021,Wenyen Gabriel,"$1,620,564",1974967.0
2021,Josh Gray,"$1,620,564",1974967.0
2021,Harry Giles,"$1,620,564",1974967.0
2021,Drew Eubanks,"$1,620,564",1974967.0
2021,Bruno Fernando,"$1,517,981",1849950.0
2021,Carsen Edwards,"$1,517,981",1849950.0
2021,Nicolas Claxton,"$1,517,981",1849950.0
2021,Cody Martin,"$1,517,981",1849950.0
2021,Caleb Martin,"$1,517,981",1849950.0
2021,Jalen McDaniels,"$1,517,981",1849950.0
2021,Javonte Green,"$1,517,981",1849950.0
2021,Dean Wade,"$1,517,981",1849950.0
2021,Vlatko Cancar,"$1,517,981",1849950.0
2021,Eric Paschall,"$1,517,981",1849950.0
2021,Alen Smailagic,"$1,517,981",1849950.0
2021,Mychal Mulder,"$1,517,981",1849950.0
2021,Chris Clemons,"$1,517,981",1849950.0
2021,Jalen Lecque,"$1,517,981",1849950.0
2021,Terance Mann,"$1,517,981",1849950.0
2021,Talen Horton-Tucker,"$1,517,981",1849950.0
2021,KZ Okpala,"$1,517,981",1849950.0
2021,Naz Reid,"$1,517,981",1849950.0
2021,Jaylen Nowell,"$1,517,981",1849950.0
2021,Admiral Schofield,"$1,517,981",1849950.0
2021,Luguentz Dort,"$1,517,981",1849950.0
2021,Isaiah Roby,"$1,517,981",1849950.0
2021,Justin James,"$1,517,981",1849950.0
2021,Terence Davis,"$1,517,981",1849950.0
2021,Chris Silva,"$1,517,981",1849950.0
2021,Matt Thomas,"$1,517,981",1849950.0
2021,Miye Oni,"$1,517,981",1849950.0
2021,Juwan Morgan,"$1,517,981",1849950.0
2021,Daniel Gafford,"$1,517,981",1849950.0
2021,Robert Woodard,"$1,500,000",1828037.0
2021,Damian Jones,"$1,487,284",1812540.0
2021,JR Smith,"$1,456,667",1775227.0
2021,Jae'Sean Tate,"$1,445,697",1761858.0
2021,DaQuan Jeffries,"$1,445,697",1761858.0
2021,Kelan Martin,"$1,445,697",1761858.0
2021,Zylan Cheatham,"$1,445,697",1761858.0
2021,Paul Watson,"$1,445,697",1761858.0
2021,Vernon Carey,"$1,350,000",1645233.0
2021,Xavier Tillman,"$1,300,000",1584298.0
2021,Tyrell Terry,"$1,289,846",1571924.0
2021,Oshae Brissett,"$1,255,493",1530058.0
2021,Moses Brown,"$1,250,000",1523364.0
2021,Sindarius Thornwell,"$1,235,889",1506167.0
2021,Ersan Ilyasova,"$1,194,542",1455778.0
2021,Glenn Robinson III,"$1,165,322",1420167.0
2021,Zhaire Smith,"$1,068,200",1301806.0
2021,Khyri Thomas,"$1,061,283",1293376.0
2021,Guerschon Yabusele,"$1,039,080",1266317.0
2021,Norvel Pelle,"$1,014,905",1236854.0
2021,Nick Richards,"$1,000,000",1218691.0
2021,Lamar Stevens,"$1,000,000",1218691.0
2021,Jahmi'us Ramsey,"$1,000,000",1218691.0
2021,Kyle Singler,"$999,200",1217716.0
2021,Juan Toscano-Anderson,"$943,963",1150399.0
2021,Shaquille Harrison,"$915,048",1115160.0
2021,Chimezie Metu,"$910,895",1110099.0
2021,Deividas Sirvydis,"$898,310",1094762.0
2021,KJ Martin,"$898,310",1094762.0
2021,Daniel Oturu,"$898,310",1094762.0
2021,Jordan Nwora,"$898,310",1094762.0
2021,Sam Merrill,"$898,310",1094762.0
2021,Isaiah Joe,"$898,310",1094762.0
2021,CJ Elleby,"$898,310",1094762.0
2021,Tre Jones,"$898,310",1094762.0
2021,Elijah Hughes,"$898,310",1094762.0
2021,Anthony Gill,"$898,310",1094762.0
2021,Iman Shumpert,"$803,044",978662.0
2021,Theo Pinson,"$802,182",977612.0
2021,Yuta Watanabe,"$737,996",899389.0
2021,Tremont Waters,"$712,278",868047.0
2021,Frank Jackson,"$699,115",852004.0
2021,Rayjon Tucker,"$693,755",845473.0
2021,Tyler Cook,"$693,141",844724.0
2021,Garrison Mathews,"$688,052",838523.0
2021,Cole Aldrich,"$685,340",835217.0
2021,Shaun Livingston,"$666,666",812460.0
2021,Gabe Vincent,"$660,750",805250.0
2021,Tacko Fall,"$653,924",796931.0
2021,Max Strus,"$647,098",788612.0
2021,Alize Johnson,"$621,587",757522.0
2021,Anthony Tolliver,"$614,838",749297.0
2021,Paul Reed,"$609,128",742339.0
2021,Tim Frazier,"$597,463",728123.0
2021,Jordan Bell,"$592,368",721913.0
2021,Amir Coffey,"$578,842",705429.0
2021,Naji Marshall,"$538,391",656132.0
2021,Kyle Guy,"$537,888",655519.0
2021,Markus Howard,"$535,294",652358.0
2021,Skylar Mays,"$532,218",648609.0
2021,Mamadi Diakite,"$529,341",645103.0
2021,Nathan Knight,"$522,989",637362.0
2021,Jared Harper,"$520,487",634313.0
2021,Saben Lee,"$516,836",629863.0
2021,Jarrell Brantley,"$510,586",622246.0
2021,Jordan McLaughlin,"$503,760",613928.0
2021,Rondae Hollis-Jefferson,"$502,957",612949.0
2021,Reggie Perry,"$489,148",596120.0
2021,Cassius Stanley,"$470,690",573625.0
2021,Trent Forrest,"$470,690",573625.0
2021,Dakari Johnson,"$459,414",559883.0
2021,Chris Chiozza,"$449,115",547332.0
2021,Grant Riller,"$449,115",547332.0
2021,Nate Darling,"$449,115",547332.0
2021,Devon Dotson,"$449,115",547332.0
2021,Adam Mokoka,"$449,115",547332.0
2021,Marques Bolden,"$449,115",547332.0
2021,Tyler Bey,"$449,115",547332.0
2021,Nate Hinton,"$449,115",547332.0
2021,Nico Mannion,"$449,115",547332.0
2021,Jay Scrubb,"$449,115",547332.0
2021,Devontae Cacok,"$449,115",547332.0
2021,Kostas Antetokounmpo,"$449,115",547332.0
2021,Killian Tillie,"$449,115",547332.0
2021,Sean McDermott,"$449,115",547332.0
2021,Jaylen Adams,"$449,115",547332.0
2021,Josh Hall,"$449,115",547332.0
2021,Ty-Shon Alexander,"$449,115",547332.0
2021,Keljin Blevins,"$449,115",547332.0
2021,Keita Bates-Diop,"$449,115",547332.0
2021,Quinndary Weatherspoon,"$449,115",547332.0
2021,Jalen Harris,"$449,115",547332.0
2021,Cassius Winston,"$449,115",547332.0
2021,Yogi Ferrell,"$444,149",541280.0
2021,Noah Vonleh,"$427,725",521264.0
2021,Mason Jones,"$424,544",517387.0
2021,Brodric Thomas,"$412,202",502346.0
2021,Andre Roberson,"$411,639",501660.0
2021,Donta Hall,"$376,276",458563.0
2021,Brian Bowen,"$375,321",457400.0
2021,Anzejs Pasecniks,"$374,297",456152.0
2021,Freddie Gillespie,"$363,015",442403.0
2021,AJ Hammons,"$350,087",426648.0
2021,Karim Mane,"$344,557",419908.0
2021,Will Magnay,"$341,481",416159.0
2021,Greg Whittington,"$332,252",404912.0
2021,Raymond Spalding,"$289,156",352391.0
2021,Chasson Randle,"$279,927",341144.0
2021,Justin Patton,"$267,623",326149.0
2021,Gary Payton II,"$249,864",304507.0
2021,Mike James,"$237,648",289619.0
2021,Charlie Brown,"$217,844",265484.0
2021,Anthony Lamb,"$215,330",262420.0
2021,Justin Robinson,"$198,040",241349.0
2021,Axel Toupane,"$196,872",239926.0
2021,Henry Ellenson,"$168,983",205938.0
2021,Ashton Hagans,"$166,111",202438.0
2021,Isaiah Thomas,"$159,698",194622.0
2021,John Henson,"$158,907",193658.0
2021,Armoni Brooks,"$135,362",164964.0
2021,Jordan Bone,"$135,350",164949.0
2021,Jaylen Hoard,"$129,209",157465.0
2021,Justin Anderson,"$125,000",152336.0
2021,Amida Brimah,"$123,056",149967.0
2021,Didi Louzada,"$123,056",149967.0
2021,Troy Williams,"$122,741",149583.0
2021,James Nunnally,"$107,674",131221.0
2021,Demetrius Jackson,"$92,857",113164.0
2021,Dakota Mathias,"$86,132",104968.0
2021,Malik Fitts,"$61,528",74983.0
2021,Jeremiah Martin,"$58,452",71234.0
2021,Jerian Grant,"$50,000",60934.0
2021,Louis King,"$49,222",59986.0
2021,Cameron Oliver,"$43,070",52489.0
2021,Cam Reynolds,"$33,299",40581.0
2021,Tyler Hall,"$25,000",30467.0
2021,Andrew White,"$25,000",30467.0
2021,Elijah Bryant,"$24,611",29993.0
2021,Caleb Homesley,"$20,000",24373.0
2022,Stephen Curry,"$45,780,966",52938707.0
2022,John Wall,"$44,310,840",51238730.0
2022,James Harden,"$44,310,840",51238730.0
2022,Russell Westbrook,"$44,211,146",51123449.0
2022,Kevin Durant,"$42,018,900",48588451.0
2022,LeBron James,"$41,180,544",47619020.0
2022,Paul George,"$39,344,970",45496459.0
2022,Kawhi Leonard,"$39,344,900",45496378.0
2022,Giannis Antetokounmpo,"$39,344,900",45496378.0
2022,Damian Lillard,"$39,344,900",45496378.0
2022,Klay Thompson,"$37,980,720",43918911.0
2022,Jimmy Butler,"$36,016,200",41647244.0
2022,Tobias Harris,"$35,995,950",41623828.0
2022,Khris Middleton,"$35,500,000",41050337.0
2022,Anthony Davis,"$35,361,360",40890021.0
2022,Rudy Gobert,"$35,344,828",40870904.0
2022,Kyrie Irving,"$35,328,700",40852255.0
2022,Kemba Walker,"$34,967,442",40434514.0
2022,Bradley Beal,"$33,724,200",38996895.0
2022,Ben Simmons,"$33,003,936",38164020.0
2022,Pascal Siakam,"$33,003,936",38164020.0
2022,Blake Griffin,"$32,405,817",37472385.0
